root	section	doc_type	variant	symlink	symlink_target	size_kb	status	date	tags	title	path
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/components/core/Card.d.ts
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/components/core/Button.d.ts
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/components/core/Input.prompt.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/components/core/Tag.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		15.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/frames/ios-frame.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		48.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/frames/design-canvas.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		24.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/frames/tweaks-panel.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		8.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/frames/macos-window.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		35.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/ui_kits/landing/index.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		27.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/ui_kits/dashboard/index.html
project:Science and Platform	design-system-merge-2026-07	code	primary	no		27.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/landing/styles.css
project:Science and Platform	design-system-merge-2026-07	code	primary	no		19.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/landing/animations.js
project:Science and Platform	design-system-merge-2026-07	code	primary	no		7.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/states.css
project:Science and Platform	design-system-merge-2026-07	readme	primary	no		5.4				Profile System	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/README.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		30.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/design-canvas.jsx
project:Science and Platform	design-system-merge-2026-07	code	primary	no		5.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/motion.css
project:Science and Platform	design-system-merge-2026-07	code	primary	no		5.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/profiles.css
project:Science and Platform	design-system-merge-2026-07	design	primary	no		10.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/clinical-example.jsx
project:Science and Platform	design-system-merge-2026-07	code	primary	no		1.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/a11y.css
project:Science and Platform	design-system-merge-2026-07	design	primary	no		16.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/lab-example.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/Profile explorations.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/app.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		15.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/research-example.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		8.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/foundation-example.jsx
project:Science and Platform	design-system-merge-2026-07	code	primary	no		4.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/profiles/dataviz.css
project:Science and Platform	design-system-merge-2026-07	design	primary	no		43.1				Cytognosis Design System — Complete Reference	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/Cytognosis_Design_System_v10_1_Source.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.4				Cytognosis — Claude Design Setup Pack	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/00_README_UPLOAD_ORDER.md
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1486.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/ChatGPT Image Jun 5, 2026, 11_19_10 PM (9).png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1528.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/ChatGPT Image Jun 5, 2026, 11_19_10 PM (7).png
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/01_company_blurb_for_setup.txt
project:Science and Platform	design-system-merge-2026-07	design	primary	no		25.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/Cytognosis_Foundation_Narrative_Source.txt
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1554.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/ChatGPT Image Jun 5, 2026, 11_19_10 PM (4).png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		2078.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/ChatGPT Image Jun 5, 2026, 11_19_09 PM (3).png
project:Science and Platform	design-system-merge-2026-07	config/schema	primary	no		1.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/11_cytognosis_design_tokens.json
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.3				Cytognosis Visual Do / Don’t	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/09_visual_do_dont.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.1				Cytognosis Claude Design Asset Checklist	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/08_asset_upload_checklist.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/02_any_other_notes_for_setup.txt
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		2248.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/ChatGPT Image Jun 5, 2026, 11_19_09 PM (1).png
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.4				Prompt 1 — Creative Direction Exploration	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/04_first_prompt_creative_directions.md
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		2024.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/ChatGPT Image Jun 5, 2026, 11_19_10 PM (8).png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		300.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/Claude_Design_Setup_Screenshot.png
project:Science and Platform	design-system-merge-2026-07	design	primary	no		60.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/CEO_Loved_Design_System_Reference.html
project:Science and Platform	design-system-merge-2026-07	design	agent	no		0.7				Prompt 3 — Critique and Revision	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/06_critique_and_revision_prompt.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		11.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/Cytognosis_Landing_Page_Brief_Source.txt
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1413.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/ChatGPT Image Jun 5, 2026, 11_19_09 PM (2).png
project:Science and Platform	design-system-merge-2026-07	design	agent	no		2.6				Prompt 2 — Build the Final Landing Page and Design System	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/05_final_landing_page_and_design_system_prompt.md
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1484.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/ChatGPT Image Jun 5, 2026, 11_19_10 PM (10).png
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.6				Cytognosis Safety and Copy Guardrails	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/10_safety_and_copy_guardrails.md
project:Science and Platform	design-system-merge-2026-07	design	agent	no		0.7				Prompt 4 — Production Handoff	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/07_production_handoff_prompt.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		9.5				DESIGN.md — Cytognosis Master Design Brief for Claude Design	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/03_DESIGN.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		4.9				Cytognosis Claude Design — All-in-One Setup Note	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/12_all_in_one_copy_paste_setup.md
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		1626.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/ChatGPT Image Jun 5, 2026, 11_19_10 PM (5).png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		2184.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/ChatGPT Image Jun 5, 2026, 11_19_10 PM (6).png
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.7				Logo & mark usage	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/LOGO.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		4.1				Imagery guidance	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/IMAGERY.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.6				Contributing to the Cytognosis Design System	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/CONTRIBUTING.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		5.3				Accessibility	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/ACCESSIBILITY.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.9				v11 Graft Bundle Manifest (2026-07-08)	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/MANIFEST.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		78.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/lumen-glass-system.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		4.7				Writing kit	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/WRITING.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		6.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/templates/one-pager.html
project:Science and Platform	design-system-merge-2026-07	code	primary	no		22.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/templates/deck-stage.js
project:Science and Platform	design-system-merge-2026-07	design	primary	no		5.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/templates/email-signature.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		6.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/templates/social-cards.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		11.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/templates/deck.html
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		16.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/icons/cytognosis-icons-solid.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		14.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/icons/cytognosis-icons-line.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		7.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/logos/cytognosis-dark.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		6.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/logos/cytognosis-light-clean.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		6.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/logos/cytognosis-logo-only.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		220.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/logos/cytognosis-dark.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		6.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/logos/cytognosis-light.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		7.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/logos/cytognosis-dark-clean.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		198.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/logos/cytognosis-logo-only.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		222.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/logos/cytognosis-light.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		6.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/logos/cytognosis-logo-only-square.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		5.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/logos/cytognosis-logo-latest-2026-07.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		6.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/logos/cytognosis-logo-only-square-clean.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		6.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/assets/logos/cytognosis-logo-only-clean.svg
project:Science and Platform	design-system-merge-2026-07	design	primary	no		4.6				Cytognosis Color System	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/references/04_color_system.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.0				Cytognosis Data Visualization	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/references/12_dataviz.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.5				Cytognosis Typography	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/references/05_typography.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.7				Cytognosis Accessibility	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/references/11_accessibility.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.1				Cytognosis Voice & Tone	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/references/02_voice_and_tone.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.1				Cytognosis Templates & Applications	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/references/10_templates.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.2				Cytognosis Layout & Grid	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/references/09_layout.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.7				Cytognosis Iconography	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/references/06_iconography.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.2				Cytognosis Brand Foundation	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/references/01_brand_foundation.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.5				Cytognosis Logo & Mark	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/references/03_logo.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.6				Cytognosis Motion	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/references/08_motion.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.2				Cytognosis Imagery & Photography	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/references/07_imagery.md
project:Science and Platform	design-system-merge-2026-07	code	primary	no		7.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/states.css
project:Science and Platform	design-system-merge-2026-07	design	primary	no		15.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/ResearchExample.jsx
project:Science and Platform	design-system-merge-2026-07	readme	primary	no		5.2				Profile System	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/README.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		30.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/design-canvas.jsx
project:Science and Platform	design-system-merge-2026-07	code	primary	no		5.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/motion.css
project:Science and Platform	design-system-merge-2026-07	code	primary	no		5.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/profiles.css
project:Science and Platform	design-system-merge-2026-07	design	primary	no		10.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/ClinicalExample.jsx
project:Science and Platform	design-system-merge-2026-07	code	primary	no		1.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/a11y.css
project:Science and Platform	design-system-merge-2026-07	design	primary	no		8.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/FoundationExample.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/App.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/Profile explorations.html
project:Science and Platform	design-system-merge-2026-07	code	primary	no		4.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/dataviz.css
project:Science and Platform	design-system-merge-2026-07	design	primary	no		16.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11/uploads/v11_grafts_2026-07-08/profiles/LabExample.jsx
project:Science and Platform	design-system-merge-2026-07	code	primary	no		8.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/colors_and_type.css
project:Science and Platform	design-system-merge-2026-07	readme	primary	no		13.8				Ali Mohammadi — Design System	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/README.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/SKILL.md
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		11.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/scratch/inputs-full.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		11.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/scratch/inputs-check2.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		11.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/scratch/inputs-check3.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		11.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/scratch/inputs-check.png
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		0.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/assets/mark.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		0.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/assets/logo-dark.svg
project:Science and Platform	design-system-merge-2026-07	diagram/asset	primary	no		0.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/assets/logo.svg
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/colors-blue.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/badges.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/buttons.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/colors-dark.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/logo.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/voice.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/elevation.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		4.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/iconography.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/spacing-scale.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/type-headings.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/nav-rail.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/type-body.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/colors-semantic.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		19.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/inputs.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/table.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/colors-monochrome.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/type-display.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/motion.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/chart-line.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/type-mono.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/cards.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/radius.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/preview/nav-top.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/slides/TitleSlide.jsx
project:Science and Platform	design-system-merge-2026-07	code	primary	no		22.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/slides/deck-stage.js
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/slides/MetricSlide.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/slides/ClosingSlide.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/slides/AgendaSlide.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/slides/ComparisonSlide.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/slides/QuoteSlide.jsx
project:Science and Platform	design-system-merge-2026-07	code	primary	no		15.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/slides/slides.css
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/slides/index.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		6058.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/fonts/SF-Pro-Display-Bold.otf
project:Science and Platform	design-system-merge-2026-07	design	primary	no		5662.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/ali_old/fonts/SF-Pro-Display-Black.otf
